Serial Number:20565252 --,,,,,
,,,,,
"Date Time, GMT -0700","Temp, (*F)",Host Connect,Button Down,Button Up,EOF
7/8/2022 5:51,79.41, , , , 
7/8/2022 5:52,79.45, , , , 
7/8/2022 5:53,79.45, , , , 
7/8/2022 5:54,79.45, , , , 
7/8/2022 5:55,79.49, , , , 
7/8/2022 5:56,79.51, , , , 
7/8/2022 5:57,79.51, , , , 
7/8/2022 5:58,79.52, , , , 
7/8/2022 5:59,79.52, , , , 
7/8/2022 6:00,79.51, , , , 
7/8/2022 6:01,79.58, , , , 
7/8/2022 6:02,79.6, , , , 
7/8/2022 6:03,79.58, , , , 
7/8/2022 6:04,79.58, , , , 
7/8/2022 6:05,79.6, , , , 
7/8/2022 6:06,79.64, , , , 
7/8/2022 6:07,79.64, , , , 
7/8/2022 6:08,79.62, , , , 
7/8/2022 6:09,79.7, , , , 
7/8/2022 6:10,79.68, , , , 
7/8/2022 6:11,79.68, , , , 
7/8/2022 6:12,79.72, , , , 
7/8/2022 6:13,79.76, , , , 
7/8/2022 6:14,79.72, , , , 
7/8/2022 6:15,79.76, , , , 
7/8/2022 6:16,79.78, , , , 
7/8/2022 6:17,79.76, , , , 
7/8/2022 6:18,79.78, , , , 
7/8/2022 6:19,79.78, , , , 
7/8/2022 6:20,79.81, , , , 
7/8/2022 6:21,79.83, , , , 
7/8/2022 6:22,79.87, , , , 
7/8/2022 6:23,79.85, , , , 
7/8/2022 6:24,79.89, , , , 
7/8/2022 6:25,79.91, , , , 
7/8/2022 6:26,79.91, , , , 
7/8/2022 6:27,79.93, , , , 
7/8/2022 6:28,79.91, , , , 
7/8/2022 6:29,79.97, , , , 
7/8/2022 6:30,79.95, , , , 
7/8/2022 6:31,79.97, , , , 
7/8/2022 6:32,80.01, , , , 
7/8/2022 6:33,80.01, , , , 
7/8/2022 6:34,80.05, , , , 
7/8/2022 6:35,80.03, , , , 
7/8/2022 6:36,80.05, , , , 
7/8/2022 6:37,80.01, , , , 
7/8/2022 6:38,79.85, , , , 
7/8/2022 6:39,79.74, , , , 
7/8/2022 6:40,79.68, , , , 
7/8/2022 6:41,79.66, , , , 
7/8/2022 6:42,79.62, , , , 
7/8/2022 6:43,79.66, , , , 
7/8/2022 6:44,79.74, , , , 
7/8/2022 6:45,79.79, , , , 
7/8/2022 6:46,79.85, , , , 
7/8/2022 6:47,79.93, , , , 
7/8/2022 6:48,79.95, , , , 
7/8/2022 6:49,80.05, , , , 
7/8/2022 6:50,80.05, , , , 
7/8/2022 6:51,80.1, , , , 
7/8/2022 6:52,80.1, , , , 
7/8/2022 6:53,80.01, , , , 
7/8/2022 6:54,79.81, , , , 
7/8/2022 6:55,79.74, , , , 
7/8/2022 6:56,79.6, , , , 
7/8/2022 6:57,79.51, , , , 
7/8/2022 6:58,79.37, , , , 
7/8/2022 6:59,79.39, , , , 
7/8/2022 7:00,79.41, , , , 
7/8/2022 7:01,79.47, , , , 
7/8/2022 7:02,79.56, , , , 
7/8/2022 7:03,79.62, , , , 
7/8/2022 7:04,79.7, , , , 
7/8/2022 7:05,79.76, , , , 
7/8/2022 7:06,79.85, , , , 
7/8/2022 7:07,79.91, , , , 
7/8/2022 7:08,79.91, , , , 
7/8/2022 7:09,79.87, , , , 
7/8/2022 7:10,79.89, , , , 
7/8/2022 7:11,79.91, , , , 
7/8/2022 7:12,79.97, , , , 
7/8/2022 7:13,79.99, , , , 
7/8/2022 7:14,80.05, , , , 
7/8/2022 7:15,80.1, , , , 
7/8/2022 7:16,80.12, , , , 
7/8/2022 7:17,80.12, , , , 
7/8/2022 7:18,80.22, , , , 
7/8/2022 7:19,80.24, , , , 
7/8/2022 7:20,80.22, , , , 
7/8/2022 7:21,80.1, , , , 
7/8/2022 7:22,80.03, , , , 
7/8/2022 7:23,79.85, , , , 
7/8/2022 7:24,79.74, , , , 
7/8/2022 7:25,79.58, , , , 
7/8/2022 7:26,79.49, , , , 
7/8/2022 7:27,79.45, , , , 
7/8/2022 7:28,79.45, , , , 
7/8/2022 7:29,79.47, , , , 
7/8/2022 7:30,79.54, , , , 
7/8/2022 7:31,79.64, , , , 
7/8/2022 7:32,79.68, , , , 
7/8/2022 7:33,79.74, , , , 
7/8/2022 7:34,79.79, , , , 
7/8/2022 7:35,79.85, , , , 
7/8/2022 7:36,79.89, , , , 
7/8/2022 7:37,79.93, , , , 
7/8/2022 7:38,79.89, , , , 
7/8/2022 7:39,79.89, , , , 
7/8/2022 7:40,79.95, , , , 
7/8/2022 7:41,80.01, , , , 
7/8/2022 7:42,80.01, , , , 
7/8/2022 7:43,80.1, , , , 
7/8/2022 7:44,80.1, , , , 
7/8/2022 7:45,80.12, , , , 
7/8/2022 7:46,80.18, , , , 
7/8/2022 7:47,80.18, , , , 
7/8/2022 7:48,80.18, , , , 
7/8/2022 7:49,80.2, , , , 
7/8/2022 7:50,80.22, , , , 
7/8/2022 7:51,80.26, , , , 
7/8/2022 7:52,80.3, , , , 
7/8/2022 7:53,80.34, , , , 
7/8/2022 7:54,80.35, , , , 
7/8/2022 7:55,80.35, , , , 
7/8/2022 7:56,80.41, , , , 
7/8/2022 7:57,80.45, , , , 
7/8/2022 7:58,80.45, , , , 
7/8/2022 7:59,80.45, , , , 
7/8/2022 8:00,80.53, , , , 
7/8/2022 8:01,80.53, , , , 
7/8/2022 8:02,80.53, , , , 
7/8/2022 8:03,80.59, , , , 
7/8/2022 8:04,80.61, , , , 
7/8/2022 8:05,80.59, , , , 
7/8/2022 8:06,80.64, , , , 
7/8/2022 8:07,80.66, , , , 
7/8/2022 8:08,80.7, , , , 
7/8/2022 8:09,80.72, , , , 
7/8/2022 8:10,80.7, , , , 
7/8/2022 8:11,80.78, , , , 
7/8/2022 8:12,80.8, , , , 
7/8/2022 8:13,80.84, , , , 
7/8/2022 8:14,80.82, , , , 
7/8/2022 8:15,80.88, , , , 
7/8/2022 8:16,80.86, , , , 
7/8/2022 8:17,80.9, , , , 
7/8/2022 8:18,80.9, , , , 
7/8/2022 8:19,80.91, , , , 
7/8/2022 8:20,80.95, , , , 
7/8/2022 8:21,81.01, , , , 
7/8/2022 8:22,81.03, , , , 
7/8/2022 8:23,81.03, , , , 
7/8/2022 8:24,81.09, , , , 
7/8/2022 8:25,81.09, , , , 
7/8/2022 8:26,81.07, , , , 
7/8/2022 8:27,81.13, , , , 
7/8/2022 8:28,81.15, , , , 
7/8/2022 8:29,81.15, , , , 
7/8/2022 8:30,81.17, , , , 
7/8/2022 8:31,81.18, , , , 
7/8/2022 8:32,81.24, , , , 
7/8/2022 8:33,81.2, , , , 
7/8/2022 8:34,81.24, , , , 
7/8/2022 8:35,81.22, , , , 
7/8/2022 8:36,81.3, , , , 
7/8/2022 8:37,81.3, , , , 
7/8/2022 8:38,81.32, , , , 
7/8/2022 8:39,81.34, , , , 
7/8/2022 8:40,81.36, , , , 
7/8/2022 8:41,81.44, , , , 
7/8/2022 8:42,81.42, , , , 
7/8/2022 8:43,81.42, , , , 
7/8/2022 8:44,81.47, , , , 
7/8/2022 8:45,81.49, , , , 
7/8/2022 8:46,81.49, , , , 
7/8/2022 8:47,81.53, , , , 
7/8/2022 8:48,81.57, , , , 
7/8/2022 8:49,81.59, , , , 
7/8/2022 8:50,81.59, , , , 
7/8/2022 8:51,81.57, , , , 
7/8/2022 8:52,81.67, , , , 
7/8/2022 8:53,81.67, , , , 
7/8/2022 8:54,81.69, , , , 
7/8/2022 8:55,81.69, , , , 
7/8/2022 8:56,81.71, , , , 
7/8/2022 8:57,81.76, , , , 
7/8/2022 8:58,81.8, , , , 
7/8/2022 8:59,81.8, , , , 
7/8/2022 9:00,81.82, , , , 
7/8/2022 9:01,81.8, , , , 
7/8/2022 9:02,81.69, , , , 
7/8/2022 9:03,81.55, , , , 
7/8/2022 9:04,81.38, , , , 
7/8/2022 9:05,81.24, , , , 
7/8/2022 9:06,81.15, , , , 
7/8/2022 9:07,81.11, , , , 
7/8/2022 9:08,80.97, , , , 
7/8/2022 9:09,80.82, , , , 
7/8/2022 9:10,80.7, , , , 
7/8/2022 9:11,80.61, , , , 
7/8/2022 9:12,80.45, , , , 
7/8/2022 9:13,80.35, , , , 
7/8/2022 9:14,80.41, , , , 
7/8/2022 9:15,80.43, , , , 
7/8/2022 9:16,80.55, , , , 
7/8/2022 9:17,80.62, , , , 
7/8/2022 9:18,80.68, , , , 
7/8/2022 9:19,80.8, , , , 
7/8/2022 9:20,80.9, , , , 
7/8/2022 9:21,80.97, , , , 
7/8/2022 9:22,81.07, , , , 
7/8/2022 9:23,81.07, , , , 
7/8/2022 9:24,81.07, , , , 
7/8/2022 9:25,81.01, , , , 
7/8/2022 9:26,80.9, , , , 
7/8/2022 9:27,80.76, , , , 
7/8/2022 9:28,80.72, , , , 
7/8/2022 9:29,80.62, , , , 
7/8/2022 9:30,80.55, , , , 
7/8/2022 9:31,80.62, , , , 
7/8/2022 9:32,80.66, , , , 
7/8/2022 9:33,80.78, , , , 
7/8/2022 9:34,80.86, , , , 
7/8/2022 9:35,80.91, , , , 
7/8/2022 9:36,81.01, , , , 
7/8/2022 9:37,81.05, , , , 
7/8/2022 9:38,81.15, , , , 
7/8/2022 9:39,81.17, , , , 
7/8/2022 9:40,81.17, , , , 
7/8/2022 9:41,81.15, , , , 
7/8/2022 9:42,81.01, , , , 
7/8/2022 9:43,80.86, , , , 
7/8/2022 9:44,80.78, , , , 
7/8/2022 9:45,80.64, , , , 
7/8/2022 9:46,80.62, , , , 
7/8/2022 9:47,80.61, , , , 
7/8/2022 9:48,80.68, , , , 
7/8/2022 9:49,80.74, , , , 
7/8/2022 9:50,80.8, , , , 
7/8/2022 9:51,80.88, , , , 
7/8/2022 9:52,81.01, , , , 
7/8/2022 9:53,81.07, , , , 
7/8/2022 9:54,81.13, , , , 
7/8/2022 9:55,81.22, , , , 
7/8/2022 9:56,81.24, , , , 
7/8/2022 9:57,81.24, , , , 
7/8/2022 9:58,81.11, , , , 
7/8/2022 9:59,80.93, , , , 
7/8/2022 10:00,80.84, , , , 
7/8/2022 10:01,80.76, , , , 
7/8/2022 10:02,80.74, , , , 
7/8/2022 10:03,80.61, , , , 
7/8/2022 10:04,80.55, , , , 
7/8/2022 10:05,80.49, , , , 
7/8/2022 10:06,80.41, , , , 
7/8/2022 10:07,80.35, , , , 
7/8/2022 10:08,80.34, , , , 
7/8/2022 10:09,80.35, , , , 
7/8/2022 10:10,80.43, , , , 
7/8/2022 10:11,80.47, , , , 
7/8/2022 10:12,80.51, , , , 
7/8/2022 10:13,80.62, , , , 
7/8/2022 10:14,80.72, , , , 
7/8/2022 10:15,80.78, , , , 
7/8/2022 10:16,80.82, , , , 
7/8/2022 10:17,80.88, , , , 
7/8/2022 10:18,80.95, , , , 
7/8/2022 10:19,80.91, , , , 
7/8/2022 10:20,80.9, , , , 
7/8/2022 10:21,80.82, , , , 
7/8/2022 10:22,80.76, , , , 
7/8/2022 10:23,80.66, , , , 
7/8/2022 10:24,80.61, , , , 
7/8/2022 10:25,80.49, , , , 
7/8/2022 10:26,80.43, , , , 
7/8/2022 10:27,80.3, , , , 
7/8/2022 10:28,80.2, , , , 
7/8/2022 10:29,80.1, , , , 
7/8/2022 10:30,80.12, , , , 
7/8/2022 10:31,80.08, , , , 
7/8/2022 10:32,80.16, , , , 
7/8/2022 10:33,80.22, , , , 
7/8/2022 10:34,80.35, , , , 
7/8/2022 10:35,80.51, , , , 
7/8/2022 10:36,80.57, , , , 
7/8/2022 10:37,80.66, , , , 
7/8/2022 10:38,80.76, , , , 
7/8/2022 10:39,80.84, , , , 
7/8/2022 10:40,80.91, , , , 
7/8/2022 10:41,81.01, , , , 
7/8/2022 10:42,80.95, , , , 
7/8/2022 10:43,80.9, , , , 
7/8/2022 10:44,80.82, , , , 
7/8/2022 10:45,80.76, , , , 
7/8/2022 10:46,80.74, , , , 
7/8/2022 10:47,80.66, , , , 
7/8/2022 10:48,80.64, , , , 
7/8/2022 10:49,80.55, , , , 
7/8/2022 10:50,80.53, , , , 
7/8/2022 10:51,80.35, , , , 
7/8/2022 10:52,80.18, , , , 
7/8/2022 10:53,80.16, , , , 
7/8/2022 10:54,80.16, , , , 
7/8/2022 10:55,80.12, , , , 
7/8/2022 10:56,80.08, , , , 
7/8/2022 10:57,80.01, , , , 
7/8/2022 10:58,79.93, , , , 
7/8/2022 10:59,79.93, , , , 
7/8/2022 11:00,79.93, , , , 
7/8/2022 11:01,79.93, , , , 
7/8/2022 11:02,79.93, , , , 
7/8/2022 11:03,79.85, , , , 
7/8/2022 11:04,79.83, , , , 
7/8/2022 11:05,79.83, , , , 
7/8/2022 11:06,79.83, , , , 
7/8/2022 11:07,79.89, , , , 
7/8/2022 11:08,79.93, , , , 
7/8/2022 11:09,80.05, , , , 
7/8/2022 11:10,80.16, , , , 
7/8/2022 11:11,80.26, , , , 
7/8/2022 11:12,80.45, , , , 
7/8/2022 11:13,80.53, , , , 
7/8/2022 11:14,80.62, , , , 
7/8/2022 11:15,80.72, , , , 
7/8/2022 11:16,80.8, , , , 
7/8/2022 11:17,80.9, , , , 
7/8/2022 11:18,80.86, , , , 
7/8/2022 11:19,80.82, , , , 
7/8/2022 11:20,80.78, , , , 
7/8/2022 11:21,80.68, , , , 
7/8/2022 11:22,80.57, , , , 
7/8/2022 11:23,80.53, , , , 
7/8/2022 11:24,80.45, , , , 
7/8/2022 11:25,80.43, , , , 
7/8/2022 11:26,80.34, , , , 
7/8/2022 11:27,80.24, , , , 
7/8/2022 11:28,80.26, , , , 
7/8/2022 11:29,80.28, , , , 
7/8/2022 11:30,80.2, , , , 
7/8/2022 11:31,80.1, , , , 
7/8/2022 11:32,80.06, , , , 
7/8/2022 11:33,80.05, , , , 
7/8/2022 11:34,80.03, , , , 
7/8/2022 11:35,80.01, , , , 
7/8/2022 11:36,80.14, , , , 
7/8/2022 11:37,80.24, , , , 
7/8/2022 11:38,80.35, , , , 
7/8/2022 11:39,80.51, , , , 
7/8/2022 11:40,80.64, , , , 
7/8/2022 11:41,80.76, , , , 
7/8/2022 11:42,80.86, , , , 
7/8/2022 11:43,80.95, , , , 
7/8/2022 11:44,81.07, , , , 
7/8/2022 11:45,81.15, , , , 
7/8/2022 11:46,81.13, , , , 
7/8/2022 11:47,81.13, , , , 
7/8/2022 11:48,81.01, , , , 
7/8/2022 11:49,80.93, , , , 
7/8/2022 11:50,80.82, , , , 
7/8/2022 11:51,80.74, , , , 
7/8/2022 11:52,80.7, , , , 
7/8/2022 11:53,80.57, , , , 
7/8/2022 11:54,80.47, , , , 
7/8/2022 11:55,80.43, , , , 
7/8/2022 11:56,80.39, , , , 
7/8/2022 11:57,80.41, , , , 
7/8/2022 11:58,80.39, , , , 
7/8/2022 11:59,80.39, , , , 
7/8/2022 12:00,80.34, , , , 
7/8/2022 12:01,80.24, , , , 
7/8/2022 12:02,80.3, , , , 
7/8/2022 12:03,80.32, , , , 
7/8/2022 12:04,80.3, , , , 
7/8/2022 12:05,80.26, , , , 
7/8/2022 12:06,80.2, , , , 
7/8/2022 12:07,80.12, , , , 
7/8/2022 12:08,80.1, , , , 
7/8/2022 12:09,80.12, , , , 
7/8/2022 12:10,80.16, , , , 
7/8/2022 12:11,80.22, , , , 
7/8/2022 12:12,80.32, , , , 
7/8/2022 12:13,80.51, , , , 
7/8/2022 12:14,80.76, , , , 
7/8/2022 12:15,80.91, , , , 
7/8/2022 12:16,81.07, , , , 
7/8/2022 12:17,81.17, , , , 
7/8/2022 12:18,81.24, , , , 
7/8/2022 12:19,81.42, , , , 
7/8/2022 12:20,81.51, , , , 
7/8/2022 12:21,81.65, , , , 
7/8/2022 12:22,81.76, , , , 
7/8/2022 12:23,81.84, , , , 
7/8/2022 12:24,81.94, , , , 
7/8/2022 12:25,81.96, , , , 
7/8/2022 12:26,82.03, , , , 
7/8/2022 12:27,82.09, , , , 
7/8/2022 12:28,82.17, , , , 
7/8/2022 12:29,82.17, , , , 
7/8/2022 12:30,82.19, , , , 
7/8/2022 12:31,82.21, , , , 
7/8/2022 12:32,82.27, , , , 
7/8/2022 12:33,82.36, , , , 
7/8/2022 12:34,82.46, , , , 
7/8/2022 12:35,82.5, , , , 
7/8/2022 12:36,82.52, , , , 
7/8/2022 12:37,82.56, , , , 
7/8/2022 12:38,82.56, , , , 
7/8/2022 12:39,82.57, , , , 
7/8/2022 12:40,82.67, , , , 
7/8/2022 12:41,82.65, , , , 
7/8/2022 12:42,82.63, , , , 
7/8/2022 12:43,82.56, , , , 
7/8/2022 12:44,82.61, , , , 
7/8/2022 12:45,82.67, , , , 
7/8/2022 12:46,82.73, , , , 
7/8/2022 12:47,82.79, , , , 
7/8/2022 12:48,82.83, , , , 
7/8/2022 12:49,82.84, , , , 
7/8/2022 12:50,82.81, , , , 
7/8/2022 12:51,82.81, , , , 
7/8/2022 12:52,82.88, , , , 
7/8/2022 12:53,82.96, , , , 
7/8/2022 12:54,82.94, , , , 
7/8/2022 12:55,82.92, , , , 
7/8/2022 12:56,83, , , , 
7/8/2022 12:57,83, , , , 
7/8/2022 12:58,83.02, , , , 
7/8/2022 12:59,82.96, , , , 
7/8/2022 13:00,83.02, , , , 
7/8/2022 13:01,82.94, , , , 
7/8/2022 13:02,82.92, , , , 
7/8/2022 13:03,82.92, , , , 
7/8/2022 13:04,82.92, , , , 
7/8/2022 13:05,82.94, , , , 
7/8/2022 13:06,82.98, , , , 
7/8/2022 13:07,82.92, , , , 
7/8/2022 13:08,82.98, , , , 
7/8/2022 13:09,82.92, , , , 
7/8/2022 13:10,82.9, , , , 
7/8/2022 13:11,82.92, , , , 
7/8/2022 13:12,82.83, , , , 
7/8/2022 13:13,82.73, , , , 
7/8/2022 13:14,82.61, , , , 
7/8/2022 13:15,82.57, , , , 
7/8/2022 13:16,82.54, , , , 
7/8/2022 13:17,82.46, , , , 
7/8/2022 13:18,82.46, , , , 
7/8/2022 13:19,82.38, , , , 
7/8/2022 13:20,82.38, , , , 
7/8/2022 13:21,82.32, , , , 
7/8/2022 13:22,82.27, , , , 
7/8/2022 13:23,82.25, , , , 
7/8/2022 13:24,82.21, , , , 
7/8/2022 13:25,82.11, , , , 
7/8/2022 13:26,82.09, , , , 
7/8/2022 13:27,82.15, , , , 
7/8/2022 13:28,82.15, , , , 
7/8/2022 13:29,82.09, , , , 
7/8/2022 13:30,82.11, , , , 
7/8/2022 13:31,82.09, , , , 
7/8/2022 13:32,82.11, , , , 
7/8/2022 13:33,82.21, , , , 
7/8/2022 13:34,82.21, , , , 
7/8/2022 13:35,82.27, , , , 
7/8/2022 13:36,82.27, , , , 
7/8/2022 13:37,82.23, , , , 
7/8/2022 13:38,82.11, , , , 
7/8/2022 13:39,81.96, , , , 
7/8/2022 13:40,81.84, , , , 
7/8/2022 13:41,81.88, , , , 
7/8/2022 13:42,81.96, , , , 
7/8/2022 13:43,82.07, , , , 
7/8/2022 13:44,82.09, , , , 
7/8/2022 13:45,82.09, , , , 
7/8/2022 13:46,81.94, , , , 
7/8/2022 13:47,81.74, , , , 
7/8/2022 13:48,81.57, , , , 
7/8/2022 13:49,81.42, , , , 
7/8/2022 13:50,81.28, , , , 
7/8/2022 13:51,81.2, , , , 
7/8/2022 13:52,81.03, , , , 
7/8/2022 13:53,80.93, , , , 
7/8/2022 13:54,80.8, , , , 
7/8/2022 13:55,80.7, , , , 
7/8/2022 13:56,80.62, , , , 
7/8/2022 13:57,80.59, , , , 
7/8/2022 13:58,80.59, , , , 
7/8/2022 13:59,80.55, , , , 
7/8/2022 14:00,80.49, , , , 
7/8/2022 14:01,80.51, , , , 
7/8/2022 14:02,80.45, , , , 
7/8/2022 14:03,80.41, , , , 
7/8/2022 14:04,80.39, , , , 
7/8/2022 14:05,80.32, , , , 
7/8/2022 14:06,80.32, , , , 
7/8/2022 14:07,80.35, , , , 
7/8/2022 14:08,80.34, , , , 
7/8/2022 14:09,80.35, , , , 
7/8/2022 14:10,80.37, , , , 
7/8/2022 14:11,80.41, , , , 
7/8/2022 14:12,80.41, , , , 
7/8/2022 14:13,80.41, , , , 
7/8/2022 14:14,80.41, , , , 
7/8/2022 14:15,80.45, , , , 
7/8/2022 14:16,80.37, , , , 
7/8/2022 14:17,80.39, , , , 
7/8/2022 14:18,80.39, , , , 
7/8/2022 14:19,80.41, , , , 
7/8/2022 14:20,80.43, , , , 
7/8/2022 14:21,80.35, , , , 
7/8/2022 14:22,80.32, , , , 
7/8/2022 14:23,80.3, , , , 
7/8/2022 14:24,80.28, , , , 
7/8/2022 14:25,80.3, , , , 
7/8/2022 14:26,80.26, , , , 
7/8/2022 14:27,80.22, , , , 
7/8/2022 14:28,80.26, , , , 
7/8/2022 14:29,80.24, , , , 
7/8/2022 14:30,80.22, , , , 
7/8/2022 14:31,80.26, , , , 
7/8/2022 14:32,80.26, , , , 
7/8/2022 14:33,80.3, , , , 
7/8/2022 14:34,80.34, , , , 
7/8/2022 14:35,80.41, , , , 
7/8/2022 14:36,80.49, , , , 
7/8/2022 14:37,80.47, , , , 
7/8/2022 14:38,80.49, , , , 
7/8/2022 14:39,80.47, , , , 
7/8/2022 14:40,80.49, , , , 
7/8/2022 14:41,80.49, , , , 
7/8/2022 14:42,80.51, , , , 
7/8/2022 14:43,80.43, , , , 
7/8/2022 14:44,80.41, , , , 
7/8/2022 14:45,80.43, , , , 
7/8/2022 14:46,80.41, , , , 
7/8/2022 14:47,80.45, , , , 
7/8/2022 14:48,80.41, , , , 
7/8/2022 14:49,80.43, , , , 
7/8/2022 14:50,80.41, , , , 
7/8/2022 14:51,80.37, , , , 
7/8/2022 14:52,80.47, , , , 
7/8/2022 14:53,80.45, , , , 
7/8/2022 14:54,80.47, , , , 
7/8/2022 14:55,80.45, , , , 
7/8/2022 14:56,80.49, , , , 
7/8/2022 14:57,80.53, , , , 
7/8/2022 14:58,80.57, , , , 
7/8/2022 14:59,80.62, , , , 
7/8/2022 15:00,80.66, , , , 
7/8/2022 15:01,80.68, , , , 
7/8/2022 15:02,80.74, , , , 
7/8/2022 15:03,80.76, , , , 
7/8/2022 15:04,80.7, , , , 
7/8/2022 15:05,80.68, , , , 
7/8/2022 15:06,80.7, , , , 
7/8/2022 15:07,80.7, , , , 
7/8/2022 15:08,80.74, , , , 
7/8/2022 15:09,80.8, , , , 
7/8/2022 15:10,80.84, , , , 
7/8/2022 15:11,80.86, , , , 
7/8/2022 15:12,80.9, , , , 
7/8/2022 15:13,80.84, , , , 
7/8/2022 15:14,80.78, , , , 
7/8/2022 15:15,80.78, , , , 
7/8/2022 15:16,80.76, , , , 
7/8/2022 15:17,80.84, , , , 
7/8/2022 15:18,80.78, , , , 
7/8/2022 15:19,80.82, , , , 
7/8/2022 15:20,80.82, , , , 
7/8/2022 15:21,80.86, , , , 
7/8/2022 15:22,80.84, , , , 
7/8/2022 15:23,80.9, , , , 
7/8/2022 15:24,80.88, , , , 
7/8/2022 15:25,80.91, , , , 
7/8/2022 15:26,80.9, , , , 
7/8/2022 15:27,80.9, , , , 
7/8/2022 15:28,80.9, , , , 
7/8/2022 15:29,80.9, , , , 
7/8/2022 15:30,80.88, , , , 
7/8/2022 15:31,80.88, , , , 
7/8/2022 15:32,80.9, , , , 
7/8/2022 15:33,80.84, , , , 
7/8/2022 15:34,80.82, , , , 
7/8/2022 15:35,80.84, , , , 
7/8/2022 15:36,80.8, , , , 
7/8/2022 15:37,80.76, , , , 
7/8/2022 15:38,80.74, , , , 
7/8/2022 15:39,80.74, , , , 
7/8/2022 15:40,80.72, , , , 
7/8/2022 15:41,80.74, , , , 
7/8/2022 15:42,80.8, , , , 
7/8/2022 15:43,80.68, , , , 
7/8/2022 15:44,80.7, , , , 
7/8/2022 15:45,80.64, , , , 
7/8/2022 15:46,80.57, , , , 
7/8/2022 15:47,80.59, , , , 
7/8/2022 15:48,80.61, , , , 
7/8/2022 15:49,80.62, , , , 
7/8/2022 15:50,80.64, , , , 
7/8/2022 15:51,80.68, , , , 
7/8/2022 15:52,80.7, , , , 
7/8/2022 15:53,80.7, , , , 
7/8/2022 15:54,80.72, , , , 
7/8/2022 15:55,80.76, , , , 
7/8/2022 15:56,80.72, , , , 
7/8/2022 15:57,80.74, , , , 
7/8/2022 15:58,80.74, , , , 
7/8/2022 15:59,80.72, , , , 
7/8/2022 16:00,80.7, , , , 
7/8/2022 16:01,80.74, , , , 
7/8/2022 16:02,80.72, , , , 
7/8/2022 16:03,80.78, , , , 
7/8/2022 16:04,80.76, , , , 
7/8/2022 16:05,80.8, , , , 
7/8/2022 16:06,80.82, , , , 
7/8/2022 16:07,80.74, , , , 
7/8/2022 16:08,80.72, , , , 
7/8/2022 16:09,80.7, , , , 
7/8/2022 16:10,80.7, , , , 
7/8/2022 16:11,80.64, , , , 
7/8/2022 16:12,80.7, , , , 
7/8/2022 16:13,80.74, , , , 
7/8/2022 16:14,80.76, , , , 
7/8/2022 16:15,80.72, , , , 
7/8/2022 16:16,80.76, , , , 
7/8/2022 16:17,80.76, , , , 
7/8/2022 16:18,80.78, , , , 
7/8/2022 16:19,80.78, , , , 
7/8/2022 16:20,80.76, , , , 
7/8/2022 16:21,80.8, , , , 
7/8/2022 16:22,80.8, , , , 
7/8/2022 16:23,80.82, , , , 
7/8/2022 16:24,80.82, , , , 
7/8/2022 16:25,80.78, , , , 
7/8/2022 16:26,80.76, , , , 
7/8/2022 16:27,80.74, , , , 
7/8/2022 16:28,80.76, , , , 
7/8/2022 16:29,80.82, , , , 
7/8/2022 16:30,80.8, , , , 
7/8/2022 16:31,80.86, , , , 
7/8/2022 16:32,80.86, , , , 
7/8/2022 16:33,80.88, , , , 
7/8/2022 16:34,80.9, , , , 
7/8/2022 16:35,80.9, , , , 
7/8/2022 16:36,80.88, , , , 
7/8/2022 16:37,80.9, , , , 
7/8/2022 16:38,80.9, , , , 
7/8/2022 16:39,80.88, , , , 
7/8/2022 16:40,80.9, , , , 
7/8/2022 16:41,80.9, , , , 
7/8/2022 16:42,80.91, , , , 
7/8/2022 16:43,80.93, , , , 
7/8/2022 16:44,80.91, , , , 
7/8/2022 16:45,80.91, , , , 
7/8/2022 16:46,80.9, , , , 
7/8/2022 16:47,80.88, , , , 
7/8/2022 16:48,80.9, , , , 
7/8/2022 16:49,80.86, , , , 
7/8/2022 16:50,80.88, , , , 
7/8/2022 16:51,80.9, , , , 
7/8/2022 16:52,80.9, , , , 
7/8/2022 16:53,80.9, , , , 
7/8/2022 16:54,80.86, , , , 
7/8/2022 16:55,80.8, , , , 
7/8/2022 16:56,80.82, , , , 
7/8/2022 16:57,80.86, , , , 
7/8/2022 16:58,80.9, , , , 
7/8/2022 16:59,80.88, , , , 
7/8/2022 17:00,80.86, , , , 
7/8/2022 17:01,80.84, , , , 
7/8/2022 17:02,80.88, , , , 
7/8/2022 17:03,80.88, , , , 
7/8/2022 17:04,80.88, , , , 
7/8/2022 17:05,80.95, , , , 
7/8/2022 17:06,80.9, , , , 
7/8/2022 17:07,80.84, , , , 
7/8/2022 17:08,80.86, , , , 
7/8/2022 17:09,80.84, , , , 
7/8/2022 17:10,80.82, , , , 
7/8/2022 17:11,80.82, , , , 
7/8/2022 17:12,80.78, , , , 
7/8/2022 17:13,80.78, , , , 
7/8/2022 17:14,80.74, , , , 
7/8/2022 17:15,80.78, , , , 
7/8/2022 17:16,80.84, , , , 
7/8/2022 17:17,80.82, , , , 
7/8/2022 17:18,80.84, , , , 
7/8/2022 17:19,80.84, , , , 
7/8/2022 17:20,80.86, , , , 
7/8/2022 17:21,80.86, , , , 
7/8/2022 17:22,80.88, , , , 
7/8/2022 17:23,80.84, , , , 
7/8/2022 17:24,80.74, , , , 
7/8/2022 17:25,80.7, , , , 
7/8/2022 17:26,80.72, , , , 
